,organisation,alternative name,records lost,year,breach_date,story,sector,method,interesting story,data sensitivity,displayed records,source name,1st source link,2nd source link,ID,organisation_lower,Unnamed: 0,name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate,article_date,Publication,Headline,URL,BreachMentioned,CompanyMentioned
16225,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-16,New York Times,Josephine WolffWhy It’s So Hard to Punish Companies for Data Breaches,https://www.nytimes.com/2018/10/16/opinion/facebook-data-breach-regulation.html,True,Facebook
16233,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-02,USA Today,Largest Facebook hack ever turns up heat on Mark Zuckerberg,https://www.usatoday.com/story/tech/news/2018/10/02/mark-zuckerberg-and-facebook-team-take-heat-massive-data-breach/1490895002/,True,Facebook
16243,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-11-16,New York Times,Listen to ‘The Daily’What Facebook knew and tried to hide.,https://www.nytimes.com/2018/11/16/podcasts/the-daily/facebook-zuckerberg-sandberg-russia-election-data.html,True,Facebook
16256,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-11-19,Daily Mail,Mark Zuckerberg 'blamed' Sheryl Sandberg for Cambridge Analytica scandal and warned Facebook staff the company is 'at war',https://www.dailymail.co.uk/news/article-6406883/Mark-Zuckerberg-blamed-Sheryl-Sandberg-Cambridge-Analytica-scandal.html,True,Facebook
16262,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-11-19,CNBC,Mark Zuckerberg reportedly blamed Sheryl Sandberg as Facebook faced numerous scandals,https://www.cnbc.com/2018/11/19/facebooks-zuckerberg-blamed-sandberg-after-data-scandal-wsj.html,True,Facebook
16317,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-12,BBC,No ID protection for Facebook hack victims,http://www.bbc.com/news/technology-45845431,True,Facebook
16382,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-11-21,New York Post,Russian firm linked to election meddling sues Facebook,https://nypost.com/2018/11/21/russian-firm-linked-to-election-meddling-sues-facebook/,True,Facebook
16383,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-11-07,New York Times,"Russian trolls were active again before the midterm elections, Facebook said.",https://www.nytimes.com/2018/11/07/technology/facebook-russia-midterms.html,True,Facebook
16394,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-11-25,Daily Mail,Secret Facebook emails by Mark Zuckerberg over data-sharing scandal are seized by UK Parliament and could now be released by politicians - despite US court ordering them to remain private,https://www.dailymail.co.uk/news/article-6426219/Parliament-seizes-Facebook-internal-papers-Mark-Zuckerbergs-refusal-answer-questions.html,True,Facebook
16415,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-18,USA Today,Spammers believed to be behind Facebook hack,https://www.usatoday.com/story/news/2018/10/17/facebook-hack-work-spammers-not-nation-state-report-says/1678381002/,True,Facebook
16433,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-12,USA Today,Tech                                              30M Facebook users' data stolen. How to see if you're one,https://www.usatoday.com/story/tech/2018/10/12/facebook-hack-update-30-million-users-personal-information-stolen/1614394002/,True,Facebook
16437,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-12-19,USA Today,Tech                      Facebook's latest scandal: What we know now,https://www.usatoday.com/story/tech/2018/12/19/facebooks-latest-privacy-scandal-what-we-know-now/2361257002/,True,Facebook
16456,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-12-19,New York Times,The District of Columbia is suing Facebook for allowing Cambridge Analytica to harvest the private data of tens of millions of users.,https://www.nytimes.com/2018/12/19/technology/dc-sues-facebook-cambridge-analytica.html,True,Facebook
16458,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-06,New York Times,The Editorial BoardDid Facebook Learn Anything From the Cambridge Analytica Debacle?,https://www.nytimes.com/2018/10/06/opinion/sunday/facebook-privacy-breach-zuckerberg.html,True,Facebook
16463,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-03,CNBC,"The Facebook hack explained: Who's affected, what happens next, and how the company will fare",https://www.cnbc.com/2018/10/03/facebook-hack-faq.html,True,Facebook
16493,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-06,New York Post,Trump administration demands Facebook info on anti-Trump activists,https://nypost.com/2017/09/28/department-of-justice-demands-facebook-account-information-of-anti-trump-activists/,True,Facebook
16507,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-12-02,Daily Mail,US judge's fury after British parliament seizes confidential Facebook emails that show engineer warning about Russian data mining operation,https://www.dailymail.co.uk/news/article-6451825/US-judges-fury-British-parliament-seizes-confidential-Facebook-emails.html,True,Facebook
16513,Facebook,,29000000,2018,2018-10-01,"The biggest hack in Facebook's history to date. Names, birth dates, phone numbers, search history and location data was stolen by hackers masquerading as a digital marketing company. ",web,hacked,,2.0,,"Business Insider, Facebook",https://www.businessinsider.com.au/facebook-thinks-spammers-responsible-hack-stole-info-from-29-million-users-2018-10?r=US&IR=T,https://newsroom.fb.com/news/2018/10/update-on-security-issue/,261,facebook,4058229,facebook,,,chemicals,1001 - 5000,,,linkedin.com/company/syngenta-crop-protection,371,389,2018-10-28,Washington Post,Video: ‘Facebook was weaponized’,https://www.washingtonpost.com/video/world/how-russian-trolls-used-facebook-to-stir-division-in-ukraine/2018/10/28/04994312-da48-11e8-8384-bcc5492fef49_video.html,True,Facebook
